05/21/18 16:17:06:090 | [INFO] |  |  |  | Adobe Silent Activator |  |  | 4976 | __OOBELIB_LOG_FILE__
05/22/18 17:04:08:439 | [INFO] |  |  |  | SLCoreService |  |  | 5308 | Query license: type = 1, duration = 30 days, remaining = 17 day(s) 82409 seconds.
05/22/18 17:04:08:439 | [ERROR] |  |  |  | SLCoreService |  |  | 5308 | No value for key [PersonGUID] in user dictionary.
05/22/18 17:04:08:439 | [DEBUG] |  |  |  | PCDService |  |  | 5308 | No value for key [PersonGUID] in hive [911987094032700067932452] in cache : 519
05/22/18 17:04:08:439 | [DEBUG] |  |  |  | PCDService |  |  | 5308 | No value for key [PersonGUIDWithAuthSource] in hive [911987094032700067932452] in cache : 519
05/22/18 17:04:08:439 | [INFO] |  |  |  | OOBELib |  |  | 5308 | UpdateRecordCheckWFType : Necessary data retrieved, populate the outparam
05/22/18 17:04:08:440 | [INFO] |  |  |  | OOBELib |  |  | 5308 | Total License Duration is : 30
05/22/18 17:04:08:440 | [INFO] |  |  |  | OOBELib |  |  | 5308 | License Duration Left is : 18
05/22/18 17:04:08:440 | [DEBUG] |  |  |  | PCDService |  |  | 5308 | No value for key [VPASS] in hive [911987094032700067932452] in cache : 519
05/22/18 17:04:08:440 | [INFO] |  |  |  | OOBELib |  |  | 5308 | Setting validation as true for trial serial numbers
05/22/18 17:04:08:440 | [DEBUG] |  |  |  | PCDService |  |  | 5308 | No value for key [ADOBEID] in hive [911987094032700067932452] in cache : 519
05/22/18 17:04:08:441 | [DEBUG] |  |  |  | PCDService |  |  | 5308 | No value for key [EPIC_APP_45] in hive [Photoshop-CS7-Win-GM] in cache : 519
05/22/18 17:04:08:445 | [INFO] |  |  |  | OOBELib |  |  | 5308 | CheckWFType : Updating driver trial SN record
05/22/18 17:04:08:445 | [INFO] |  |  |  | SLCoreService |  |  | 5308 | Query license: type = 1, duration = 30 days, remaining = 17 day(s) 82409 seconds.
05/22/18 17:04:08:445 | [INFO] |  |  |  | OOBELib |  |  | 5308 | UpdateRecordCheckWFType : License found, retrieving information
05/22/18 17:04:08:445 | [INFO] |  |  |  | SLCoreService |  |  | 5308 | Query license: type = 1, duration = 30 days, remaining = 17 day(s) 82409 seconds.
05/22/18 17:04:08:445 | [ERROR] |  |  |  | SLCoreService |  |  | 5308 | No value for key [PersonGUID] in user dictionary.
05/22/18 17:04:08:445 | [DEBUG] |  |  |  | PCDService |  |  | 5308 | No value for key [PersonGUID] in hive [911987094032700067932452] in cache : 519
05/22/18 17:04:08:446 | [DEBUG] |  |  |  | PCDService |  |  | 5308 | No value for key [PersonGUIDWithAuthSource] in hive [911987094032700067932452] in cache : 519
05/22/18 17:04:08:446 | [INFO] |  |  |  | OOBELib |  |  | 5308 | UpdateRecordCheckWFType : Necessary data retrieved, populate the outparam
05/22/18 17:04:08:446 | [INFO] |  |  |  | OOBELib |  |  | 5308 | Total License Duration is : 30
05/22/18 17:04:08:446 | [INFO] |  |  |  | OOBELib |  |  | 5308 | License Duration Left is : 18
05/22/18 17:04:08:446 | [DEBUG] |  |  |  | PCDService |  |  | 5308 | No value for key [VPASS] in hive [911987094032700067932452] in cache : 519
05/22/18 17:04:08:446 | [INFO] |  |  |  | OOBELib |  |  | 5308 | Setting validation as true for trial serial numbers
05/22/18 17:04:08:446 | [DEBUG] |  |  |  | PCDService |  |  | 5308 | No value for key [ADOBEID] in hive [911987094032700067932452] in cache : 519
05/22/18 17:04:08:446 | [DEBUG] |  |  |  | PCDService |  |  | 5308 | No value for key [EPIC_APP_45] in hive [Photoshop-CS7-Win-GM] in cache : 519
05/22/18 17:04:08:446 | [INFO] |  |  |  | OOBELib |  |  | 5308 | CheckWFType : Updating running app trial SN record
05/22/18 17:04:08:446 | [INFO] |  |  |  | SLCoreService |  |  | 5308 | Query license: type = 1, duration = 30 days, remaining = 17 day(s) 82409 seconds.
05/22/18 17:04:08:446 | [INFO] |  |  |  | OOBELib |  |  | 5308 | UpdateRecordCheckWFType : License found, retrieving information
05/22/18 17:04:08:446 | [INFO] |  |  |  | SLCoreService |  |  | 5308 | Query license: type = 1, duration = 30 days, remaining = 17 day(s) 82409 seconds.
05/22/18 17:04:08:446 | [ERROR] |  |  |  | SLCoreService |  |  | 5308 | No value for key [PersonGUID] in user dictionary.
05/22/18 17:04:08:446 | [DEBUG] |  |  |  | PCDService |  |  | 5308 | No value for key [PersonGUID] in hive [911987094032700067932452] in cache : 519
05/22/18 17:04:08:447 | [DEBUG] |  |  |  | PCDService |  |  | 5308 | No value for key [PersonGUIDWithAuthSource] in hive [911987094032700067932452] in cache : 519
05/22/18 17:04:08:447 | [INFO] |  |  |  | OOBELib |  |  | 5308 | UpdateRecordCheckWFType : Necessary data retrieved, populate the outparam
05/22/18 17:04:08:447 | [INFO] |  |  |  | OOBELib |  |  | 5308 | Total License Duration is : 30
05/22/18 17:04:08:447 | [INFO] |  |  |  | OOBELib |  |  | 5308 | License Duration Left is : 18
05/22/18 17:04:08:447 | [DEBUG] |  |  |  | PCDService |  |  | 5308 | No value for key [VPASS] in hive [911987094032700067932452] in cache : 519
05/22/18 17:04:08:447 | [INFO] |  |  |  | OOBELib |  |  | 5308 | Setting validation as true for trial serial numbers
05/22/18 17:04:08:447 | [DEBUG] |  |  |  | PCDService |  |  | 5308 | No value for key [ADOBEID] in hive [911987094032700067932452] in cache : 519
05/22/18 17:04:08:447 | [DEBUG] |  |  |  | PCDService |  |  | 5308 | No value for key [EPIC_APP_45] in hive [Photoshop-CS7-Win-GM] in cache : 519
05/22/18 17:04:08:447 | [INFO] |  |  |  | OOBELib |  |  | 5308 | No Renewable Term in SN
05/22/18 17:04:08:447 | [INFO] |  |  |  | OOBELib |  |  | 5308 | magiccookie is NULL
05/22/18 17:04:08:447 | [INFO] |  |  |  | OOBELib |  |  | 5308 | WF is : Subsequent_Launch
05/22/18 17:04:08:447 | [INFO] |  |  |  | SLCoreService |  |  | 5308 | Query license: type = 1, duration = 30 days, remaining = 17 day(s) 82409 seconds.
05/22/18 17:04:08:447 | [INFO] |  |  |  | OOBELib |  |  | 5308 | After modification, WF is : Subsequent_Launch
05/22/18 17:04:08:447 | [INFO] |  |  |  | OOBELib |  |  | 5308 | After Modification, SubWF is : 
05/22/18 17:04:08:447 | [DEBUG] |  |  |  | PCDService |  |  | 5308 | No value for key [LineCV 15] in hive [911987094032700067932452] in cache : 519
05/22/18 17:04:08:447 | [DEBUG] |  |  |  | PCDService |  |  | 5308 | No value for key [PersonGUID] in hive [911987094032700067932452] in cache : 519
05/22/18 17:04:08:447 | [ERROR] |  |  |  | SLCoreService |  |  | 5308 | No value for key [PersonGUID] in user dictionary.
05/22/18 17:04:08:447 | [DEBUG] |  |  |  | PCDService |  |  | 5308 | No value for key [RememberedSerial] in hive [Photoshop-CS7-Win-GM{|}en_US] in cache : 519
05/22/18 17:04:08:448 | [DEBUG] |  |  |  | PCDService |  |  | 5308 | No value for key [RememberedSerial] in hive [Photoshop-CS7-Win-GM{|}ALL] in cache : 519
05/22/18 17:04:08:448 | [DEBUG] |  |  |  | PCDService |  |  | 5308 | No value for key [RememberedSerial] in hive [Photoshop-CS7-Win-GM{|}en_US] in cache : 519
05/22/18 17:04:08:448 | [DEBUG] |  |  |  | PCDService |  |  | 5308 | No value for key [RememberedSerial] in hive [Photoshop-CS7-Win-GM{|}ALL] in cache : 519
05/22/18 17:04:08:449 | [DEBUG] |  |  |  | OOBELib |  |  | 5308 | Dominance list found
05/22/18 17:04:08:449 | [DEBUG] |  |  |  | PCDService |  |  | 5308 | No value for key [RememberedSerial] in hive [Photoshop-CS7-Win-GM{|}en_US] in cache : 519
05/22/18 17:04:08:449 | [DEBUG] |  |  |  | PCDService |  |  | 5308 | No value for key [RememberedSerial] in hive [Photoshop-CS7-Win-GM{|}ALL] in cache : 519
05/22/18 17:04:08:449 | [DEBUG] |  |  |  | OOBELib |  |  | 5308 | No remembered SN found
05/22/18 17:04:08:449 | [DEBUG] |  |  |  | PCDService |  |  | 5308 | No value for key [STORE_URL] in hive [Photoshop-CS7-Win-GM] in master : 10
05/22/18 17:04:08:449 | [DEBUG] |  |  |  | PCDService |  |  | 5308 | No value for key [ENABLE_EEP_SIGNIN] in hive [{2D99B50E-431D-4AA8-85C1-172A6F8BCF09}] in master : 10
05/22/18 17:04:08:450 | [DEBUG] |  |  |  | PCDService |  |  | 5308 | No value for key [REG_SERIAL_OVERRIDE] in hive [{2D99B50E-431D-4AA8-85C1-172A6F8BCF09}] in master : 10
05/22/18 17:04:08:450 | [DEBUG] |  |  |  | PCDService |  |  | 5308 | No value for key [REG_TRIAL_OVERRIDE] in hive [{2D99B50E-431D-4AA8-85C1-172A6F8BCF09}] in master : 10
05/22/18 17:04:08:450 | [INFO] |  |  |  | PCDUtility |  |  | 5308 | IsRegistrationSuppressed : checking reg suppression using payloadcode {2D99B50E-431D-4AA8-85C1-172A6F8BCF09}
05/22/18 17:04:08:450 | [DEBUG] |  |  |  | PCDService |  |  | 5308 | No value for key [Registration] in hive [{2D99B50E-431D-4AA8-85C1-172A6F8BCF09}] in master : 10
05/22/18 17:04:08:450 | [INFO] |  |  |  | PCDUtility |  |  | 5308 | IsSerialRegistered : Registration key not found
05/22/18 17:04:08:451 | [DEBUG] |  |  |  | PCDService |  |  | 5308 | Failed to read value for key [LimitedGraceConsumed] in hive [Photoshop-CS7-Win-GM{|}LGC] from cache : 769
05/22/18 17:04:08:451 | [INFO] |  |  |  | OOBELib |  |  | 5308 | CheckWFType : WF is Subsequent_Launch
05/22/18 17:04:08:451 | [INFO] |  |  |  | SLCoreService |  |  | 5308 | Syncing to license store...
05/22/18 17:04:08:453 | [INFO] |  |  |  | SLCoreService |  |  | 5308 | Found client mkey.
05/22/18 17:04:08:471 | [INFO] |  |  |  | SLCoreService |  |  | 5308 | Loading license references...
05/22/18 17:04:08:473 | [INFO] |  |  |  | SLCoreService |  |  | 5308 | Found 1 license file(s)
05/22/18 17:04:08:475 | [INFO] |  |  |  | SLCoreService |  |  | 5308 | Parsing license file [171877917.lic] succeed.
05/22/18 17:04:08:475 | [INFO] |  |  |  | SLCoreService |  |  | 5308 | License store synchronization took 24.1 ms and succeed.
05/22/18 17:04:08:475 | [INFO] |  |  |  | SLCoreService |  |  | 5308 | Query license: type = 1, duration = 30 days, remaining = 17 day(s) 82409 seconds.
05/22/18 17:04:08:475 | [INFO] |  |  |  | OOBELib |  |  | 5308 | CheckWFType : License present for running serial
05/22/18 17:04:08:475 | [INFO] |  |  |  | OOBELib |  |  | 5308 | CheckWFType : Returning EULA path from amtlib xml
05/22/18 17:04:08:475 | [INFO] |  |  |  | OOBELib |  |  | 5308 | LEID=Photoshop-CS7-Win-GM
05/22/18 17:04:08:475 | [INFO] |  |  |  | OOBELib |  |  | 5308 | OOBELib CheckWFType ENDED
05/22/18 17:04:09:093 | [INFO] |  |  |  | DispatchClientLib |  |  | 5308 | Dispatch table loaded from path: C:\Program Files\Common Files\Adobe\OOBE\PDApp\P7\dispatchtable.xml 
05/22/18 17:04:09:095 | [INFO] |  |  |  | DispatchClientLib |  |  | 5308 | (re)load Local Dispatch Table status-[0].
05/22/18 17:04:09:095 | [INFO] |  |  |  | DispatchClientLib |  |  | 5308 | Scope : [2]
05/22/18 17:04:09:095 | [INFO] |  |  |  | DispatchClientLib |  |  | 5308 | Setting scope to GM
05/22/18 17:04:09:095 | [INFO] |  |  |  | DispatchClientLib |  |  | 5308 | EndPoint requested: [IdentityManagement]
05/22/18 17:04:09:095 | [INFO] |  |  |  | DispatchClientLib |  |  | 5308 | Length of the URL: [30]
05/22/18 17:04:09:095 | [INFO] |  |  |  | DispatchClientLib |  |  | 5308 | Returning from getEndpointAddr: [0]
05/22/18 17:04:09:095 | [INFO] |  |  |  | DispatchClientLib |  |  | 5308 | EndPoint requested: [IdentityManagement]
05/22/18 17:04:09:095 | [INFO] |  |  |  | DispatchClientLib |  |  | 5308 | Length of the URL: [30]
05/22/18 17:04:09:095 | [INFO] |  |  |  | DispatchClientLib |  |  | 5308 | URL found [https://ims-na1.adobelogin.com]
05/22/18 17:04:09:095 | [INFO] |  |  |  | DispatchClientLib |  |  | 5308 | Returning from getEndpointAddr: [0]
05/22/18 17:04:22:273 | [INFO] |  |  |  | OOBELib |  |  | 5308 | *************OOBELib Session Starts*************
05/22/18 17:04:22:273 | [INFO] |  |  |  | OOBELib |  |  | 5308 | Version 7.0.0.155,7.0

05/22/18 17:04:22:273 | [INFO] |  |  |  | DispatchClientLib |  |  | 5308 | Dispatch table loaded from path: C:\Program Files\Common Files\Adobe\OOBE\PDApp\P7\dispatchtable.xml 
05/22/18 17:04:22:275 | [INFO] |  |  |  | DispatchClientLib |  |  | 5308 | (re)load Local Dispatch Table status-[0].
05/22/18 17:04:22:275 | [INFO] |  |  |  | DispatchClientLib |  |  | 5308 | Scope : [2]
05/22/18 17:04:22:275 | [INFO] |  |  |  | DispatchClientLib |  |  | 5308 | Setting scope to GM
05/22/18 17:04:22:275 | [INFO] |  |  |  | OOBELib |  |  | 5308 | AdobeIALClient 1.0 Release (build 1.0.6.3) initializing session...
05/22/18 17:04:22:580 | [ERROR] |  |  |  | OPMWrapper |  |  | 5308 | Failed in getting value for key in OPMGetValueForKey
05/22/18 17:04:22:580 | [INFO] |  |  |  | OOBELib |  |  | 5308 | Failed to get Proxy username in OPM DB
05/22/18 17:04:22:581 | [INFO] |  |  |  | AXFBLicensing |  |  | 5308 | All function pointers successfully retrieved
05/22/18 17:04:22:592 | [INFO] |  |  |  | OOBELib |  |  | 5308 | SetXMLData()
05/22/18 17:04:22:593 | [INFO] |  |  |  | OOBELib |  |  | 5308 | SetXMLData():mBonusLaunchCode not found
05/22/18 17:04:22:593 | [INFO] |  |  |  | OOBELib |  |  | 5308 | SetXMLData():NoTrial not found
05/22/18 17:04:22:593 | [INFO] |  |  |  | OOBELib |  |  | 5308 | Running in App context

05/22/18 17:04:28:867 | [INFO] |  |  |  | OOBELib |  |  | 5308 | OOBELibImpl::CommitPCD STARTED
05/22/18 17:04:28:867 | [DEBUG] |  |  |  | ServiceLoader |  |  | 5308 | looking for library C:\Program Files\Common Files\Adobe\OOBE\PDApp\P7\adobe_upgrade.dll
05/22/18 17:04:28:868 | [DEBUG] |  |  |  | ServiceLoader |  |  | 5308 | Found library C:\Program Files\Common Files\Adobe\OOBE\PDApp\P7\adobe_upgrade.dll
05/22/18 17:04:28:870 | [INFO] |  |  |  | OOBELib |  |  | 5308 | OOBELibImpl::CommitPCD ENDED
05/22/18 17:04:28:876 | [INFO] |  |  |  | OOBELib |  |  | 5308 | OOBELibImpl::CommitPCD STARTED
05/22/18 17:04:28:876 | [INFO] |  |  |  | OOBELib |  |  | 5308 | OOBELibImpl::CommitPCD ENDED
05/22/18 17:04:28:876 | [INFO] |  |  |  | OOBELib |  |  | 5308 | Closing AdobeIALClient 1.0 Release (build 1.0.6.3) session.
05/22/18 17:04:28:876 | [INFO] |  |  |  | OOBELib |  |  | 5308 | *************OOBELib Session Ends*************
05/22/18 17:04:28:877 | [INFO] |  |  |  | OOBELib |  |  | 5308 | Closing AdobeIALClient 1.0 Release (build 1.0.6.3) session.
05/22/18 17:04:28:877 | [INFO] |  |  |  | SLCoreService |  |  | 5308 | Shutting down SLCore 2.0 Release (build 2.0.1.360321).
05/22/18 17:04:28:892 | [INFO] |  |  |  | SLCoreService |  |  | 5308 | Service destruction took 15.4 ms and succeed.
05/22/18 17:04:28:892 | [INFO] |  |  |  | OOBELib |  |  | 5308 | *************OOBELib Session Ends*************
05/30/18 15:59:03:558 | [INFO] |  |  |  | Adobe Silent Activator |  |  | 1352 | ***********Silent Activator Launched = 7.0.0.155,7.0 ************
05/30/18 15:59:03:598 | [INFO] |  |  |  | SLCoreService |  |  | 1352 | Starting up SLCore 2.0 Release (build 2.0.1.360321).
05/30/18 15:59:03:598 | [INFO] |  |  |  | SLCoreService |  |  | 1352 | Service construction took 0.1 ms and succeed.
05/30/18 15:59:03:598 | [INFO] |  |  |  | PCDService |  |  | 1352 | PCD Service in non-threaded mode
05/30/18 15:59:03:600 | [INFO] |  |  |  | AXFBLicensing |  |  | 1352 | All function pointers successfully retrieved
05/30/18 15:59:03:600 | [DEBUG] |  |  |  | Activation |  |  | 1352 | PerformWorkflow : Trying to acquire the semaphore
05/30/18 15:59:03:600 | [DEBUG] |  |  |  | Activation |  |  | 1352 | PerformWorkflow : Semaphore acquired
05/30/18 15:59:03:601 | [DEBUG] |  |  |  | Activation |  |  | 1352 | ProcessXMLFile : ELEID found Photoshop-CS7-Win-GM
05/30/18 15:59:03:601 | [DEBUG] |  |  |  | Activation |  |  | 1352 | LEID=Photoshop-CS7-Win-GM DLEID=Photoshop-CS7-Win-GM ELEID=Photoshop-CS7-Win-GM LOCALE=en_US APPAMT = C:\Program Files\Adobe\Adobe Photoshop CC\AMT DAMT = C:\Program Files\Common Files\Adobe\Adobe Photoshop CC\AMT_Driver
05/30/18 15:59:03:601 | [DEBUG] |  |  |  | HEADLESS MODE |  |  | 1352 | HEADLESS MODE is : 
05/30/18 15:59:03:603 | [DEBUG] |  |  |  | PCDService |  |  | 1352 | No value for key [EULA_ACCEPTANCE_SERVER] in hive [Photoshop-CS7-Win-GM] in cache : 519
05/30/18 15:59:03:604 | [DEBUG] |  |  |  | PCDService |  |  | 1352 | No value for key [EULADelay] in hive [{2D99B50E-431D-4AA8-85C1-172A6F8BCF09}] in master : 10
05/30/18 15:59:03:607 | [INFO] |  |  |  | DispatchClientLib |  |  | 1352 | Dispatch table loaded from path: C:\Program Files\Common Files\Adobe\OOBE\PDApp\P7\dispatchtable.xml 
05/30/18 15:59:03:607 | [INFO] |  |  |  | DispatchClientLib |  |  | 1352 | (re)load Local Dispatch Table status-[0].
05/30/18 15:59:03:607 | [INFO] |  |  |  | DispatchClientLib |  |  | 1352 | Scope : [2]
05/30/18 15:59:03:607 | [INFO] |  |  |  | DispatchClientLib |  |  | 1352 | Setting scope to GM
05/30/18 15:59:03:607 | [INFO] |  |  |  | DispatchClientLib |  |  | 1352 | Scope : [2]
05/30/18 15:59:03:607 | [INFO] |  |  |  | DispatchClientLib |  |  | 1352 | Setting scope to GM
05/30/18 15:59:03:607 | [INFO] |  |  |  | DispatchClientLib |  |  | 1352 | EndPoint requested: [RecordAction]
05/30/18 15:59:03:608 | [INFO] |  |  |  | DispatchClientLib |  |  | 1352 | Length of the URL: [57]
05/30/18 15:59:03:608 | [INFO] |  |  |  | DispatchClientLib |  |  | 1352 | Returning from getEndpointAddr: [0]
05/30/18 15:59:03:608 | [INFO] |  |  |  | DispatchClientLib |  |  | 1352 | EndPoint requested: [RecordAction]
05/30/18 15:59:03:608 | [INFO] |  |  |  | DispatchClientLib |  |  | 1352 | Length of the URL: [57]
05/30/18 15:59:03:608 | [INFO] |  |  |  | DispatchClientLib |  |  | 1352 | URL found [https://lm.licenses.adobe.com/lmuds/lmuds/v1/recordaction]
05/30/18 15:59:03:608 | [INFO] |  |  |  | DispatchClientLib |  |  | 1352 | Returning from getEndpointAddr: [0]
05/30/18 15:59:03:614 | [INFO] |  |  |  | OOBELib |  |  | 1352 | HTTPCommunicationAgent::processMessage is https://lm.licenses.adobe.com/lmuds/lmuds/v1/recordaction (extURL=)
05/30/18 15:59:04:740 | [INFO] |  |  |  | OOBELib |  |  | 980 | HTTP Request Status code 404, returning error.
05/30/18 15:59:04:740 | [INFO] |  |  |  | OOBELib |  |  | 1352 | HTTPCommunicationAgent- Return Code:[10] response size-[0] time taken-[1126.83]ms.
05/30/18 15:59:04:741 | [INFO] |  |  |  | OOBELib |  |  | 1352 | IALClient Set EULAStatus Status-[266] took-[1133.07]ms.
05/30/18 15:59:04:741 | [ERROR] |  |  |  | OOBELib |  |  | 1352 | MakeIALRecordEulaAcceptanceCall : Error returned by IAL error code : 266
05/30/18 15:59:04:741 | [DEBUG] |  |  |  | Activation |  |  | 1352 | PerformWorkflow : Launching PDApp via SA
05/30/18 15:59:04:741 | [DEBUG] |  |  |  | Activation |  |  | 1352 | LaunchAAM WF : Subsequent_Launch and Type =REG 
05/30/18 15:59:04:741 | [INFO] |  |  |  | SLCoreService |  |  | 1352 | Syncing to license store...
05/30/18 15:59:04:772 | [INFO] |  |  |  | SLCoreService |  |  | 1352 | Found client mkey.
05/30/18 15:59:04:788 | [INFO] |  |  |  | SLCoreService |  |  | 1352 | Loading license references...
05/30/18 15:59:04:789 | [INFO] |  |  |  | SLCoreService |  |  | 1352 | Found 1 license file(s)
05/30/18 15:59:04:790 | [INFO] |  |  |  | SLCoreService |  |  | 1352 | Parsing license file [171877917.lic] succeed.
05/30/18 15:59:04:790 | [INFO] |  |  |  | SLCoreService |  |  | 1352 | License store synchronization took 49.5 ms and succeed.
05/30/18 15:59:04:790 | [INFO] |  |  |  | SLCoreService |  |  | 1352 | Query license: type = 1, duration = 30 days, remaining = 9 day(s) 86313 seconds.
05/30/18 15:59:04:790 | [INFO] |  |  |  | SLCoreService |  |  | 1352 | Query license: type = 0, duration = 0 days, remaining = expired.
05/30/18 15:59:04:790 | [DEBUG] |  |  |  | Activation |  |  | 1352 | LaunchAAM : Trial Dur 30 Trial Rem 10
05/30/18 15:59:04:790 | [INFO] |  |  |  | uiswitch |  |  | 1352 | Key Value AdobeCode [{AA01D250-3E72-4FD7-9A3B-F9A9C1DBC016}]
05/30/18 15:59:04:790 | [INFO] |  |  |  | uiswitch |  |  | 1352 | Key Value AdobeIDCreated [false]
05/30/18 15:59:04:790 | [INFO] |  |  |  | uiswitch |  |  | 1352 | Key Value AppAMTBkGndFilePath [C:\Program Files\Adobe\Adobe Photoshop CC\AMT\LMResources\background.png]
05/30/18 15:59:04:790 | [INFO] |  |  |  | uiswitch |  |  | 1352 | Key Value AppAMTConnectionFAQFilePath [C:\Program Files\Adobe\Adobe Photoshop CC\OBLRes\en_US\ConnectionFAQ.html]
05/30/18 15:59:04:790 | [INFO] |  |  |  | uiswitch |  |  | 1352 | Key Value AppAMTLicenseAFAQFilePath [C:\Program Files\Adobe\Adobe Photoshop CC\OBLRes\en_US\LicenseFAQ.html]
05/30/18 15:59:04:790 | [INFO] |  |  |  | uiswitch |  |  | 1352 | Key Value AppAMTLogoFilePath [C:\Program Files\Adobe\Adobe Photoshop CC\AMT\LMResources\adobelogo.png]
05/30/18 15:59:04:790 | [INFO] |  |  |  | uiswitch |  |  | 1352 | Key Value AppAMTPath [C:\Program Files\Adobe\Adobe Photoshop CC\AMT]
05/30/18 15:59:04:790 | [INFO] |  |  |  | uiswitch |  |  | 1352 | Key Value AppDriverAMTPath [C:\Program Files\Common Files\Adobe\Adobe Photoshop CC\AMT_Driver]
05/30/18 15:59:04:791 | [INFO] |  |  |  | uiswitch |  |  | 1352 | Key Value AppDriverLEID [Photoshop-CS7-Win-GM]
